index,BriCond,BriLen,chainage,lat,lon,lrp,type,Object Name,distance
12724,C,22.85,87.713,23.44363396,91.14936682,LRP088a,Bridge,Bridge12724,0
12724,C,,87.713,23.44363396,91.14936682,LRP088a,Output@Bridge,Output@Bridge12724,130.1615228
196,,,87.829,23.4425274,91.1497774,LRP090,Road,Road196,623.2207973
197,,,88.513,23.4373886,91.1521944,LRP091,Road,Road197,1001.225785
198,,,89.513,23.4288882,91.1553889,LRP092,Road,Road198,944.3040712
199,,,90.493,23.4236938,91.1626944,LRP093,Road,Road199,30.96319362
200,,,90.521,23.4235827,91.1629722,LRP093a,Road,Road200,36.32568521
201,,,90.558,23.423416,91.1632778,LRP093b,Road,Road201,503.4179242
202,,,91.066,23.4213604,91.167666,LRP093c,Road,Road202,26.43558044
14615,B,35.9,91.092,23.42124877,91.16789434,LRP092a,Bridge,Bridge14615,0
14615,B,,91.092,23.42124877,91.16789434,LRP092a,Output@Bridge,Output@Bridge14615,407.7201915
203,,,91.493,23.4195271,91.171416,LRP094,Road,Road203,90.50712597
204,,,91.583,23.4191382,91.1721938,LRP094a,Road,Road204,936.5034417
205,,,92.121,23.4149444,91.1801382,LRP095,Road,Road205,505.7274717
206,,,92.632,23.4131111,91.1846663,LRP095a,Road,Road206,26.28283398
207,,,92.66,23.4130556,91.1849163,LRP095b,Road,Road207,461.1659969
208,,,93.121,23.4125,91.1893886,LRP096,Road,Road208,465.608978
14616,B,27.9,93.6,23.41193242,91.19390298,LRP094a,Bridge,Bridge14616,0
14616,B,,93.6,23.41193242,91.19390298,LRP094a,Output@Bridge,Output@Bridge14616,514.2134456
209,,,94.129,23.4113056,91.1988886,LRP097,Road,Road209,1019.658084
210,,,95.156,23.4100833,91.2087778,LRP098,Road,Road210,31.82367656
211,,,95.193,23.4100278,91.2090833,LRP098a,Road,Road211,957.5329341
212,,,96.173,23.4048056,91.2165278,LRP099,Road,Road212,163.378006
213,,,96.345,23.40375,91.2176382,LRP099a,Road,Road213,27.54604577
214,,,96.374,23.4035556,91.2178049,LRP099b,Road,Road214,789.7274817
215,,,97.173,23.39821345,91.22288777,LRP100,Road,Road215,83.02586044
12727,C,27.35,97.257,23.39765182,91.22342213,LRP098a,Bridge,Bridge12727,0
12727,C,,97.257,23.39765182,91.22342213,LRP098a,Output@Bridge,Output@Bridge12727,905.3881878
216,,,98.173,23.3915274,91.2292493,LRP101,Road,Road216,10.87778343
217,,,98.183,23.3914441,91.2293049,LRP101a,Road,Road217,888.6247772
218,,,99.075,23.385083,91.2345552,LRP101b,Road,Road218,13.61392448
219,,,99.09,23.3849719,91.2346108,LRP101c,Road,Road219,82.64509553
220,,,99.173,23.3843886,91.2351108,LRP102,Road,Road220,893.5930957
221,,,100.071,23.3779716,91.2403608,LRP102a,Road,Road221,30.04500805
222,,,100.101,23.3777493,91.2405274,LRP102b,Road,Road222,76.14966396
223,,,100.173,23.377166,91.2409163,LRP103,Road,Road223,770.0770572
68,A,30.4,100.938,23.37136478,91.24501754,LRP101a,Bridge,Bridge68,0
68,A,,100.938,23.37136478,91.24501754,LRP101a,Output@Bridge,Output@Bridge68,236.5616238
224,,,101.173,23.3695827,91.2462774,LRP104,Road,Road224,163.1897731
225,,,101.344,23.3683327,91.2471108,LRP104a,Road,Road225,883.5179192
226,,,102.248,23.3615278,91.2515556,LRP105,Road,Road226,365.35271
227,,,102.614,23.3586389,91.25325,LRP105a,Road,Road227,23.27186366
228,,,102.638,23.3584444,91.2533333,LRP105b,Road,Road228,601.6797352
229,,,103.248,23.3536944,91.2561389,LRP106,Road,Road229,207.1874437
12729,C,22.88,103.456,23.35216368,91.25729107,LRP104a,Bridge,Bridge12729,0
12729,C,,103.456,23.35216368,91.25729107,LRP104a,Output@Bridge,Output@Bridge12729,477.1317141
230,,,103.935,23.3486386,91.2599444,LRP106a,Road,Road230,310.3881888
231,,,104.248,23.3463608,91.2616944,LRP107,Road,Road231,500.202183
69,A,14.3,104.753,23.34267147,91.26448564,LRP105a,Bridge,Bridge69,0
69,A,,104.753,23.34267147,91.26448564,LRP105a,Output@Bridge,Output@Bridge69,490.3015799
232,,,105.248,23.3390552,91.2672216,LRP108,Road,Road232,444.5075478
233,,,105.692,23.3360274,91.2700549,LRP108a,Road,Road233,42.55093455
234,,,105.736,23.3357219,91.2703049,LRP108b,Road,Road234,141.95309
235,,,105.879,23.3347219,91.271166,LRP108c,Road,Road235,367.176982
236,,,106.248,23.3321938,91.2734716,LRP109,Road,Road236,269.6303287
70,A,24,106.519,23.33014623,91.27487928,LRP107a,Bridge,Bridge70,0
70,A,,106.519,23.33014623,91.27487928,LRP107a,Output@Bridge,Output@Bridge70,725.3214108
237,,,107.248,23.3246382,91.278666,LRP110,Road,Road237,69.49509899
238,,,107.321,23.324166,91.2791104,LRP110a,Road,Road238,10.87929122
239,,,107.331,23.3240827,91.279166,LRP110b,Road,Road239,780.4122639
71,A,9.2,108.125,23.31806969,91.28308673,LRP109a,Bridge,Bridge71,0
71,A,,108.125,23.31806969,91.28308673,LRP109a,Output@Bridge,Output@Bridge71,120.8959323
240,,,108.248,23.3171382,91.2836941,LRP111,Road,Road240,256.9061501
241,,,108.518,23.3149444,91.2844719,LRP111a,Road,Road241,23.26252697
242,,,108.537,23.31475,91.2845552,LRP111b,Road,Road242,591.7167541
243,,,109.135,23.3096389,91.2861386,LRP111c,Road,Road243,108.9386386
244,,,109.248,23.3086944,91.2864163,LRP112,Road,Road244,40.6425722
14617,B,19.2,109.289,23.30836127,91.2865787,LRP110a,Bridge,Bridge14617,0
14617,B,,109.289,23.30836127,91.2865787,LRP110a,Output@Bridge,Output@Bridge14617,501.5902174
245,,,109.795,23.30425,91.288583,LRP112a,Road,Road245,99.73993647
14618,B,2.6,109.897,23.30343065,91.28897704,LRP110c,Bridge,Bridge14618,0
14618,B,,109.897,23.30343065,91.28897704,LRP110c,Output@Bridge,Output@Bridge14618,343.2234889
246,,,110.248,23.3006111,91.290333,LRP113,Road,Road246,302.4973446
72,A,3.2,110.551,23.29796753,91.29101414,LRP111a,Bridge,Bridge72,0
72,A,,110.551,23.29796753,91.29101414,LRP111a,Output@Bridge,Output@Bridge72,215.641866
247,,,110.767,23.296083,91.2914997,LRP113a,Road,Road247,12.69143808
248,,,110.781,23.2959719,91.2915274,LRP113b,Road,Road248,457.1511162
249,,,111.248,23.2919163,91.2922219,LRP114,Road,Road249,257.3248307
73,A,13.4,111.509,23.28970664,91.29295847,LRP112a,Bridge,Bridge73,0
73,A,,111.509,23.28970664,91.29295847,LRP112a,Output@Bridge,Output@Bridge73,237.606778
250,,,111.75,23.2876663,91.2936386,LRP114a,Road,Road250,482.6621278
251,,,112.248,23.283583,91.2952219,LRP115,Road,Road251,213.7597372
14619,B,4.6,112.469,23.28219493,91.29666551,LRP113a,Bridge,Bridge14619,0
14619,B,,112.469,23.28219493,91.29666551,LRP113a,Output@Bridge,Output@Bridge14619,534.8876212
252,,,113.022,23.2787216,91.3002778,LRP115a,Road,Road252,224.6524979
253,,,113.248,23.2768882,91.3011944,LRP116,Road,Road253,467.4155216
14620,B,6.3,113.717,23.27301895,91.30296619,LRP114a,Bridge,Bridge14620,0
14620,B,,113.717,23.27301895,91.30296619,LRP114a,Output@Bridge,Output@Bridge14620,529.2085234
254,,,114.248,23.2686382,91.3049722,LRP117,Road,Road254,111.4148985
255,,,114.364,23.2677493,91.3054722,LRP117a,Road,Road255,275.2503304
256,,,114.641,23.2654444,91.3064444,LRP117b,Road,Road256,200.4038825
257,,,114.844,23.2636667,91.30675,LRP117c,Road,Road257,205.7284238
14621,B,3,115.052,23.26183609,91.30702174,LRP116a,Bridge,Bridge14621,0
14621,B,,115.052,23.26183609,91.30702174,LRP116a,Output@Bridge,Output@Bridge14621,193.8595235
258,,,115.248,23.2601111,91.3072778,LRP118,Road,Road258,77.79653944
14622,B,3,115.326,23.25941665,91.3073611,LRP116b,Bridge,Bridge14622,0
14622,B,,115.326,23.25941665,91.3073611,LRP116b,Output@Bridge,Output@Bridge14622,77.7965443
259,,,115.404,23.2587222,91.3074444,LRP118a,Road,Road259,121.4438918
14623,B,3.6,115.525,23.25764298,91.30761565,LRP116c,Bridge,Bridge14623,0
14623,B,,115.525,23.25764298,91.30761565,LRP116c,Output@Bridge,Output@Bridge14623,551.0142783
14624,B,4.5,116.074,23.25274634,91.30839264,LRP117a,Bridge,Bridge14624,0
14624,B,,116.074,23.25274634,91.30839264,LRP117a,Output@Bridge,Output@Bridge14624,174.638493
260,,,116.248,23.2511944,91.3086389,LRP119,Road,Road260,161.8977141
261,,,116.422,23.249833,91.3091944,LRP119a,Road,Road261,178.3496201
262,,,116.608,23.248333,91.3098056,LRP119b,Road,Road262,20.42533864
263,,,116.631,23.2481663,91.3098889,LRP119c,Road,Road263,343.1175152
264,,,116.978,23.2452774,91.3110556,LRP119d,Road,Road264,104.8614286
14625,B,2.5,117.087,23.24439151,91.31140323,LRP118a,Bridge,Bridge14625,0
14625,B,,117.087,23.24439151,91.31140323,LRP118a,Output@Bridge,Output@Bridge14625,154.8872108
265,,,117.248,23.243083,91.3119167,LRP120,Road,Road265,20.76837044
14626,B,19.2,117.269,23.24290406,91.31197395,LRP118b,Bridge,Bridge14626,0
14626,B,,117.269,23.24290406,91.31197395,LRP118b,Output@Bridge,Output@Bridge14626,140.4338011
266,,,117.411,23.2416941,91.3123611,LRP120a,Road,Road266,212.9173351
74,A,2.6,117.627,23.23979203,91.31257409,LRP118d,Bridge,Bridge74,0
74,A,,117.627,23.23979203,91.31257409,LRP118d,Output@Bridge,Output@Bridge74,415.977478
75,A,2.5,118.049,23.23607595,91.3129902,LRP119a,Bridge,Bridge75,0
75,A,,118.049,23.23607595,91.3129902,LRP119a,Output@Bridge,Output@Bridge75,176.4454598
267,,,118.228,23.2344997,91.3131667,LRP120b,Road,Road267,21.65796522
268,,,118.248,23.2343052,91.3131667,LRP121,Road,Road268,312.4941993
269,,,118.563,23.2314993,91.3132222,LRP121a,Road,Road269,287.9827695
14627,B,3.1,118.856,23.22891959,91.31342207,LRP119b,Bridge,Bridge14627,0
14627,B,,118.856,23.22891959,91.31342207,LRP119b,Output@Bridge,Output@Bridge14627,152.345845
270,,,119.011,23.2275549,91.3135278,LRP121b,Road,Road270,182.2727721
14628,B,2.6,119.19,23.22591845,91.31356972,LRP120a,Bridge,Bridge14628,0
14628,B,,119.19,23.22591845,91.31356972,LRP120a,Output@Bridge,Output@Bridge14628,59.06045154
271,,,119.248,23.2253882,91.3135833,LRP122,Road,Road271,373.7010813
76,A,6,119.628,23.2220339,91.31370059,LRP120b,Bridge,Bridge76,0
76,A,,119.628,23.2220339,91.31370059,LRP120b,Output@Bridge,Output@Bridge76,68.83967392
272,,,119.698,23.221416,91.3137222,LRP122a,Road,Road272,331.8688704
273,,,120.026,23.2184993,91.3143889,LRP122b,Road,Road273,223.0725338
274,,,120.248,23.2165556,91.3149167,LRP123,Road,Road274,376.7611877
14629,B,14.3,120.634,23.21319557,91.31534974,LRP121b,Bridge,Bridge14629,0
14629,B,,120.634,23.21319557,91.31534974,LRP121b,Output@Bridge,Output@Bridge14629,324.0537689
275,,,120.966,23.2103056,91.3157222,LRP123a,Road,Road275,270.3179138
276,,,121.248,23.2078889,91.3159722,LRP124,Road,Road276,319.3360234
77,A,6.1,121.567,23.20503863,91.31631673,LRP122a,Bridge,Bridge77,0
77,A,,121.567,23.20503863,91.31631673,LRP122a,Output@Bridge,Output@Bridge77,452.476263
277,,,122.019,23.201,91.3168049,LRP124a,Road,Road277,221.1382261
278,,,122.248,23.1990274,91.3170549,LRP125,Road,Road278,322.3029306
78,A,6.1,122.603,23.1961888,91.31767051,LRP123a,Bridge,Bridge78,0
78,A,,122.603,23.1961888,91.31767051,LRP123a,Output@Bridge,Output@Bridge78,463.027203
279,,,123.113,23.1921108,91.3185549,LRP125a,Road,Road279,142.6851001
280,,,123.248,23.1909997,91.3192493,LRP126,Road,Road280,431.6030174
12730,C,6.1,123.681,23.18743503,91.32090513,LRP124a,Bridge,Bridge12730,0
12730,C,,123.681,23.18743503,91.32090513,LRP124a,Output@Bridge,Output@Bridge12730,89.70985675
281,,,123.771,23.1866941,91.3212493,LRP126a,Road,Road281,9.702283208
282,,,123.783,23.1866108,91.3212771,LRP126b,Road,Road282,442.804307
283,,,124.248,23.1826382,91.3210827,LRP127,Road,Road283,96.09631228
14630,B,9.5,124.346,23.18179581,91.32087875,LRP125a,Bridge,Bridge14630,0
14630,B,,124.346,23.18179581,91.32087875,LRP125a,Output@Bridge,Output@Bridge14630,505.9769724
284,,,124.862,23.1773604,91.3198049,LRP127a,Road,Road284,500.3843112
285,,,125.377,23.172916,91.3205271,LRP128,Road,Road285,32.56562067
14631,B,3.1,125.41,23.17262723,91.32057746,LRP126a,Bridge,Bridge14631,0
14631,B,,125.41,23.17262723,91.32057746,LRP126a,Output@Bridge,Output@Bridge14631,506.2476023
286,,,125.923,23.1681382,91.3213604,LRP128a,Road,Road286,9.275622123
287,,,125.937,23.1680549,91.3213604,LRP128b,Road,Road287,436.2862459
288,,,126.377,23.1641389,91.3214993,LRP129,Road,Road288,70.20117698
79,A,9.5,126.448,23.16351387,91.32158895,LRP127a,Bridge,Bridge79,0
79,A,,126.448,23.16351387,91.32158895,LRP127a,Output@Bridge,Output@Bridge79,712.8883256
289,,,127.169,23.1571667,91.3224993,LRP129a,Road,Road289,210.5089265
290,,,127.377,23.1554167,91.3232771,LRP130,Road,Road290,316.8984963
14632,B,6.3,127.673,23.15273649,91.32431788,LRP128a,Bridge,Bridge14632,0
14632,B,,127.673,23.15273649,91.32431788,LRP128a,Output@Bridge,Output@Bridge14632,359.723486
291,,,128.009,23.1496941,91.3254993,LRP130a,Road,Road291,211.9594864
292,,,128.278,23.1480274,91.3264993,LRP130b,Road,Road292,97.93139015
293,,,128.377,23.1471663,91.3266938,LRP131,Road,Road293,389.6888378
14633,B,3.5,128.767,23.14366677,91.32666805,LRP129a,Bridge,Bridge14633,0
14633,B,,128.767,23.14366677,91.32666805,LRP129a,Output@Bridge,Output@Bridge14633,30.9752666
294,,,128.798,23.1433886,91.326666,LRP131a,Road,Road294,490.8792308
14634,B,6.1,129.291,23.13898932,91.32635853,LRP130a,Bridge,Bridge14634,0
14634,B,,129.291,23.13898932,91.32635853,LRP130a,Output@Bridge,Output@Bridge14634,85.63005516
295,,,129.377,23.1382219,91.3263049,LRP132,Road,Road295,91.31472198
296,,,129.479,23.1374163,91.3264716,LRP132a,Road,Road296,475.28852
14635,B,3,129.955,23.13326397,91.32754642,LRP131a,Bridge,Bridge14635,0
14635,B,,129.955,23.13326397,91.32754642,LRP131a,Output@Bridge,Output@Bridge14635,421.369894
297,,,130.377,23.1295827,91.3284993,LRP133,Road,Road297,60.14990655
298,,,130.447,23.1290827,91.3287216,LRP133a,Road,Road298,460.9791446
80,A,6.5,130.912,23.12523636,91.33038637,LRP131b,Bridge,Bridge80,0
80,A,,130.912,23.12523636,91.33038637,LRP131b,Output@Bridge,Output@Bridge80,208.1847223
299,,,131.122,23.1234993,91.3311382,LRP133b,Road,Road299,258.8761733
300,,,131.377,23.1213327,91.3320549,LRP134,Road,Road300,198.0969836
14636,B,4.5,131.577,23.11969738,91.33281651,LRP132a,Bridge,Bridge14636,0
14636,B,,131.577,23.11969738,91.33281651,LRP132a,Output@Bridge,Output@Bridge14636,47.54333174
301,,,131.625,23.1193049,91.3329993,LRP134a,Road,Road301,20.43304975
302,,,131.653,23.1191382,91.3330827,LRP135,Road,Road302,422.5461752
14637,B,5.3,132.079,23.11582516,91.33509449,LRP133a,Bridge,Bridge14637,0
14637,B,,132.079,23.11582516,91.33509449,LRP133a,Output@Bridge,Output@Bridge14637,569.3501762
303,,,132.653,23.1113611,91.3378052,LRP136,Road,Road303,70.65460633
304,,,132.728,23.1108056,91.3381386,LRP136a,Road,Road304,423.933332
81,A,6.1,133.155,23.10742845,91.34004954,LRP134a,Bridge,Bridge81,0
81,A,,133.155,23.10742845,91.34004954,LRP134a,Output@Bridge,Output@Bridge81,290.8970202
305,,,133.448,23.1051111,91.3413608,LRP136b,Road,Road305,201.1782269
306,,,133.653,23.1035,91.3422497,LRP137,Road,Road306,215.5203907
14638,B,3.1,133.873,23.10175632,91.343163,LRP135a,Bridge,Bridge14638,0
14638,B,,133.873,23.10175632,91.343163,LRP135a,Output@Bridge,Output@Bridge14638,144.9867412
307,,,134.021,23.1005833,91.3437774,LRP137a,Road,Road307,400.6203147
14639,B,9.5,134.426,23.09735125,91.34549563,LRP135b,Bridge,Bridge14639,0
14639,B,,134.426,23.09735125,91.34549563,LRP135b,Output@Bridge,Output@Bridge14639,143.4324167
308,,,134.571,23.0961941,91.3461108,LRP137b,Road,Road308,76.13074996
309,,,134.653,23.095583,91.3464441,LRP138,Road,Road309,317.8083139
82,A,3.1,134.974,23.09302984,91.34783084,LRP136a,Bridge,Bridge82,0
82,A,,134.974,23.09302984,91.34783084,LRP136a,Output@Bridge,Output@Bridge82,363.3524162
310,,,135.341,23.0901108,91.3494163,LRP138a,Road,Road310,316.6208374
311,,,135.653,23.0876108,91.3508889,LRP139,Road,Road311,68.09939176
14640,B,9.25,135.723,23.08707537,91.35121015,LRP136c,Bridge,Bridge14640,0
14640,B,,135.723,23.08707537,91.35121015,LRP136c,Output@Bridge,Output@Bridge14640,267.5339379
312,,,135.998,23.0849719,91.3524722,LRP139a,Road,Road312,375.2679082
83,A,3.5,136.375,23.08199095,91.35418115,LRP137a,Bridge,Bridge83,0
83,A,,136.375,23.08199095,91.35418115,LRP137a,Output@Bridge,Output@Bridge83,149.3113424
313,,,136.525,23.0808049,91.3548611,LRP139b,Road,Road313,15.0286807
314,,,136.542,23.0806938,91.3549444,LRP139c,Road,Road314,184.8341762
315,,,136.735,23.0792493,91.3558333,LRP140,Road,Road315,163.2111215
14641,B,14.2,136.899,23.0779647,91.3566005,LRP137b,Bridge,Bridge14641,0
14641,B,,136.899,23.0779647,91.3566005,LRP137b,Output@Bridge,Output@Bridge14641,599.107338
316,,,137.501,23.0732493,91.3594167,LRP140a,Road,Road316,229.8600173
317,,,137.735,23.0712493,91.3599722,LRP141,Road,Road317,121.8285698
14642,B,6.1,137.856,23.07019818,91.3603022,LRP138a,Bridge,Bridge14642,0
14642,B,,137.856,23.07019818,91.3603022,LRP138a,Output@Bridge,Output@Bridge14642,155.0546494
318,,,138.01,23.0688604,91.3607222,LRP141a,Road,Road318,582.8604766
319,,,138.621,23.0636944,91.3616389,LRP141b,Road,Road319,18.55124425
320,,,138.639,23.0635278,91.3616389,LRP142,Road,Road320,228.9129036
321,,,138.869,23.0614722,91.3616667,LRP142a,Road,Road321,83.16990211
14643,B,4,138.953,23.06074733,91.36186246,LRP140a,Bridge,Bridge14643,0
14643,B,,138.953,23.06074733,91.36186246,LRP140a,Output@Bridge,Output@Bridge14643,790.1153692
322,,,139.751,23.0538611,91.3637222,LRP143,Road,Road322,674.670291
323,,,140.251,23.0479441,91.3651389,LRP143a,Road,Road323,331.7426336
324,,,140.772,23.0449719,91.3653611,LRP144,Road,Road324,244.5110029
325,,,140.968,23.0427774,91.3654444,LRP144a,Road,Road325,331.4009458
326,,,141.304,23.0398052,91.3656111,LRP144b,Road,Road326,204.1575569
84,A,10.8,141.531,23.03797281,91.36567847,LRP142a,Bridge,Bridge84,0
84,A,,141.531,23.03797281,91.36567847,LRP142a,Output@Bridge,Output@Bridge84,216.7487753
327,,,141.772,23.0360274,91.36575,LRP145,Road,Road327,736.2806818
328,,,142.507,23.029416,91.3656389,LRP145a,Road,Road328,271.6110962
85,A,1.6,142.793,23.02698012,91.36550048,LRP143a,Bridge,Bridge85,0
85,A,,142.793,23.02698012,91.36550048,LRP143a,Output@Bridge,Output@Bridge85,0.949689163
329,,,142.794,23.0269716,91.3655,LRP146,Road,Road329,238.1878449
330,,,143.034,23.0248327,91.3655278,LRP146a,Road,Road330,748.9686793
331,,,143.795,23.0193604,91.3697771,LRP147,Road,Road331,142.5260172
332,,,143.946,23.0185271,91.3708327,LRP147a,Road,Road332,722.6605242
333,,,144.67,23.0140833,91.3759716,LRP147b,Road,Road333,134.0643198
334,,,144.795,23.0132778,91.3769438,LRP148,Road,Road334,143.9413474
86,A,3.4,144.939,23.01240484,91.37797961,LRP145a,Bridge,Bridge86,0
86,A,,144.939,23.01240484,91.37797961,LRP145a,Output@Bridge,Output@Bridge86,469.8120901
335,,,145.409,23.0095556,91.3813604,LRP148a,Road,Road335,1389.388032
336,,,146.816,23.0018889,91.3920552,LRP150,Road,Road336,481.4727573
87,A,1.5,147.296,22.99924876,91.3957752,LRP148a,Bridge,Bridge87,0
87,A,,147.296,22.99924876,91.3957752,LRP148a,Output@Bridge,Output@Bridge87,521.602152
337,,,147.816,22.9963886,91.3998052,LRP151,Road,Road337,74.43932691
338,,,147.901,22.9961941,91.4005,LRP151a,Road,Road338,23.04768643
339,,,147.924,22.9960552,91.4006667,LRP151b,Road,Road339,222.503455
14644,B,22.86,148.151,22.99472808,91.40228949,LRP149a,Bridge,Bridge14644,0
14644,B,,148.151,22.99472808,91.40228949,LRP149a,Output@Bridge,Output@Bridge14644,22.54447113
89,A,22.15,148.174,22.99459361,91.40245391,LRP149b,Bridge,Bridge89,0
89,A,,148.174,22.99459361,91.40245391,LRP149b,Output@Bridge,Output@Bridge89,314.6437112
90,A,1.9,148.495,22.99271694,91.4047487,LRP149c,Bridge,Bridge90,0
90,A,,148.495,22.99271694,91.4047487,LRP149c,Output@Bridge,Output@Bridge90,339.1514102
340,,,148.841,22.9906941,91.4072222,LRP152,Road,Road340,431.929824
341,,,149.289,22.9877774,91.41,LRP152a,Road,Road341,297.7213232
342,,,149.585,22.9858886,91.4120556,LRP152b,Road,Road342,252.2538032
343,,,149.841,22.9842219,91.4137222,LRP153,Road,Road343,1031.643421
344,,,150.892,22.9774438,91.4205827,LRP154,Road,Road344,989.8400544
345,,,151.892,22.9711382,91.4273882,LRP155,Road,Road345,998.4648837
346,,,152.892,22.9663333,91.4356108,LRP156,Road,Road346,761.0566916
347,,,153.672,22.9624167,91.4416941,LRP156a,Road,Road347,107.0173916
348,,,153.781,22.9618056,91.4424997,LRP156b,Road,Road348,64.57928981
14645,B,94.05,153.843,22.96144874,91.4429962,LRP155a,Bridge,Bridge14645,0
14645,B,,153.843,22.96144874,91.4429962,LRP155a,Output@Bridge,Output@Bridge14645,51.03854589
349,,,153.892,22.9611667,91.4433886,LRP157,Road,Road349,1026.307878
350,,,154.935,22.9561389,91.4517778,LRP158,Road,Road350,994.3997747
351,,,155.935,22.9514444,91.4600278,LRP159,Road,Road351,996.6868828
352,,,156.947,22.9479997,91.4689993,LRP160,Road,Road352,733.121812
353,,,157.685,22.9483608,91.4761382,LRP160a,Road,Road353,262.5051791
354,,,157.947,22.9484997,91.4786938,LRP161,Road,Road354,83.41417957
91,A,1.5,158.031,22.94860387,91.47949938,LRP159a,Bridge,Bridge91,0
91,A,,158.031,22.94860387,91.47949938,LRP159a,Output@Bridge,Output@Bridge91,917.551819
355,,,158.955,22.9497497,91.4883608,LRP162,Road,Road355,991.2002815
356,,,159.955,22.9497774,91.4980274,LRP163,Road,Road356,282.2922809
357,,,160.243,22.9496663,91.5007778,LRP163a,Road,Road357,132.3171658
14647,B,193.22,160.379,22.94961261,91.5020669,LRP161a,Bridge,Bridge14647,0
14647,B,,160.379,22.94961261,91.5020669,LRP161a,Output@Bridge,Output@Bridge14647,72.96904768
358,,,160.454,22.949583,91.5027778,LRP163b,Road,Road358,481.0673862
359,,,160.963,22.9482774,91.50725,LRP164,Road,Road359,608.2257436
360,,,161.582,22.9439441,91.5108611,LRP164a,Road,Road360,382.5856663
361,,,161.963,22.940833,91.5124444,LRP165,Road,Road361,1003.13951
362,,,162.963,22.9329716,91.5172216,LRP166,Road,Road362,993.9515469
363,,,163.963,22.9248882,91.5213327,LRP167,Road,Road363,999.9743583
364,,,164.963,22.9167216,91.5253882,LRP168,Road,Road364,130.5576297
365,,,165.097,22.9156667,91.5259438,LRP168a,Road,Road365,85.835416
14648,B,220.6,165.183,22.91496471,91.52628954,LRP166a,Bridge,Bridge14648,0
14648,B,,165.183,22.91496471,91.52628954,LRP166a,Output@Bridge,Output@Bridge14648,141.7284111
366,,,165.325,22.9138056,91.5268604,LRP168b,Road,Road366,502.6786546
93,A,6.1,165.825,22.90971289,91.5289285,LRP166c,Bridge,Bridge93,0
93,A,,165.825,22.90971289,91.5289285,LRP166c,Output@Bridge,Output@Bridge93,138.7397845
367,,,165.963,22.9085833,91.5294993,LRP169,Road,Road367,479.5640282
368,,,166.427,22.9046667,91.5314438,LRP169a,Road,Road368,50.5504372
94,A,3,166.479,22.9042463,91.53162978,LRP167a,Bridge,Bridge94,0
