,index,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
361,297,N1,364.056,Box Culvert,LRP360a,ROSHIDNAGAR (2),14.0,A,100445,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,364.056,15.1,1978.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4957534922651,92.0776785856353,interpolate
362,298,N1,364.184,Box Culvert,LRP360c,"ROSHIDNAGAR U,R CULVERT",14.1,A,100447,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,364.184,15.1,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4948695143646,92.0783346952486,interpolate
363,299,N1,366.98,Box Culvert,LRP363b,JOARIANALA CULVERT,7.2,A,100449,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,366.98,12.2,1993.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4782130684357,92.0947151779329,interpolate
364,300,N1,367.362,Box Culvert,LRP364a,JOARIANALA,14.0,A,114228,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,367.362,11.6,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4755164496,92.0967866511999,interpolate
365,301,N1,367.6,Box Culvert,LRP364c,JORIANALA,3.0,A,114231,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,367.6,12.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4738446327586,92.0980125862068,interpolate
366,304,N1,368.129,PC Girder Bridge,LRP364d,JOARIANALA BAZAR(R),57.6,A,101037,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,368.129,11.6,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.470055530337,92.1006402232209,interpolate
367,14686,N1,368.703,Box Culvert,LRP365a,JOARIANALA CULVERT,14.0,B,100452,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,368.703,14.9,1997.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4655415307901,92.1026566882833,interpolate
368,305,N1,370.799,Box Culvert,LRP367a,MITA CHARI BOX CULVERT,9.2,A,100453,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,370.799,14.5,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4505569351351,92.0994681432432,interpolate
369,306,N1,371.64,Box Culvert,LRP368a,RAMU HOSPITAL GATE,1.5,A,100454,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,371.64,12.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4433865625,92.1012678785714,interpolate
370,14687,N1,371.848,PC Girder Bridge,LRP368c,MITACMARI RAMU BRIDGE,58.6,B,100455,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,371.848,11.6,1998.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4418389714285,92.1007083571428,interpolate
371,308,N1,372.43,Box Culvert,LRP369a,MARULA (WEST),3.0,A,100456,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,372.43,12.2,1981.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4372009552325,92.0983672723837,interpolate
372,309,N1,372.782,Box Culvert,LRP369b,MARULA BOX CULVERT,2.5,A,100457,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,372.782,12.2,1995.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4342084624161,92.0972607067114,interpolate
373,310,N1,373.192,Box Culvert,LRP369c,RAMU BRAC OFFICE,7.2,A,100461,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,373.192,12.1,1997.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4308087593886,92.0961182921397,interpolate
374,311,N1,373.424,Box Culvert,LRP370a,RAMU BY PASS MORE,3.5,A,100462,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,373.424,12.1,1997.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4288400316455,92.0953913860759,interpolate
375,312,N1,373.598,Box Culvert,LRP370c,RAMU MOUR BOX CULVDERT,12.8,A,100463,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,373.598,11.5,1995.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4283515971831,92.0940714267605,interpolate
376,313,N1,374.081,Box Culvert,LRP370e,ROMA CALLAGE BOX CULVERT,18.8,A,100460,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,374.081,11.5,1995.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.427895984,92.089450816,interpolate
377,314,N1,374.655,Box Culvert,LRP371a,ROMA TECHIPUL,8.2,A,100459,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,374.655,12.2,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4271063768115,92.0840258231884,interpolate
378,315,N1,375.035,Box Culvert,LRP371c,SAMBAR PUL CULVERT,7.4,A,100458,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,375.035,12.2,1997.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4267747132812,92.0804427367187,interpolate
379,316,N1,375.416,Box Culvert,LRP372a,CHAKMARKOOL,12.4,A,114963,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,375.416,10.0,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4264716,92.0767771,interpolate
380,317,N1,376.062,Box Culvert,LRP372c,CHAKMAR KOOL BOX CULVERT,9.4,A,100464,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,376.062,12.4,1990.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4273654498084,92.0708934808429,interpolate
381,318,N1,376.931,Box Culvert,LRP373a,KHURUTIA BOX CULVERT,2.0,A,100466,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,376.931,12.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4271759977099,92.0634431893129,interpolate
382,319,N1,377.189,Box Culvert,LRP373b,KHURULIA CULVERT,6.8,A,100467,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,377.189,11.8,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4273089357414,92.0610656669201,interpolate
383,320,N1,377.519,Box Culvert,LRP374a,KHURULIA SCHOOL BOX CULVERT,16.6,A,100468,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,377.519,11.6,1992.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4278354522255,92.0579673860534,interpolate
384,321,N1,377.753,Box Culvert,LRP374c,KHURULIA SCHOOL BOX CULVERT,18.6,A,100469,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,377.753,11.4,1993.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4280296848739,92.0557570361344,interpolate
385,322,N1,378.02,Box Culvert,LRP374e,KHURULIA CHAIRMAN PARA BOX CULVERT,7.2,A,100471,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,378.02,12.0,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4280584948275,92.0532281715517,interpolate
386,324,N1,378.492,RCC Girder Bridge,LRP375a,SARKAR PARA BRIDGE,13.0,A,100473,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,378.492,11.6,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4275245,92.0486482172786,interpolate
387,325,N1,379.004,Box Culvert,LRP375c,WEST DOVGE BOX CULVERT,10.9,A,100474,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,379.004,11.6,1992.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4294452102564,92.0443807192307,interpolate
388,326,N1,379.504,Box Culvert,LRP376a,MUKTAR KUL,9.2,A,100476,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,379.504,11.6,1992.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4297884,92.0395945696,interpolate
389,15642,N1,380.346,RCC Girder Bridge,LRP377a,Bakkhali Bridge,136.3,C,120385,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,380.346,8.8,1989.0,7.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4294033629834,92.0318887491712,interpolate
390,328,N1,380.615,Box Culvert,LRP377c,MOHURI RARA BOX,3.5,A,101033,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,380.615,12.1,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4303257834586,92.0296206984962,interpolate
391,329,N1,380.759,Box Culvert,LRP377d,RABAR DAM BOX,10.3,A,101029,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,380.759,11.65,1989.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4301539217391,92.0283434956521,interpolate
392,330,N1,381.374,Box Culvert,LRP377f,LINK ROAD CULVERT,9.0,A,101027,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,381.374,11.6,1989.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.426498621044,92.0238834076672,interpolate
393,15643,N1,381.985,RCC Girder Bridge,LRP378a,BESIC AREA,4.5,C,101026,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,381.985,3.7,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.423063061512,92.0267879589347,interpolate
394,15644,N1,382.055,Steel Beam & RCC Slab,LRP378b,BASIC ARIA (1),11.3,C,101021,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,382.055,4.1,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4226721680412,92.0272924520618,interpolate
395,15645,N1,382.649,Box Culvert,LRP379a,KAMBIR GONA,2.4,C,101015,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,382.649,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4194017834586,92.031682906015,interpolate
396,14688,N1,383.098,Box Culvert,LRP379b,HAMBIR GONA (1),7.2,B,101012,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,383.098,11.5,1999.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4170232427616,92.0347260730512,interpolate
397,15646,N1,383.269,RCC Girder Bridge,LRP379c,HAMBIR GONA-(2),8.1,C,101020,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,383.269,4.1,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4161167631868,92.0359357093406,interpolate
398,331,N1,383.632,Box Culvert,LRP380a,KANAR PARA,10.9,A,101010,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,383.632,11.5,1996.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4142599314893,92.0386736859574,interpolate
399,332,N1,384.001,Box Culvert,LRP380c,SHORAR COOL,8.3,A,101006,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,384.001,11.5,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4124968430517,92.0395268517711,interpolate
400,14689,N1,384.358,Steel Beam & RCC Slab,LRP380e,SOUTH MITTA CHORI,8.3,B,101000,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,384.358,4.0,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4110029325153,92.0443379558282,interpolate
401,14690,N1,384.788,Slab Culvert,LRP381a,SOUTH MITHACHARI,2.2,B,100997,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,384.788,4.0,1980.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4102488567901,92.0480366814814,interpolate
402,333,N1,384.978,Box Culvert,LRP381b,SOUTH MITHACHARI,8.2,A,100993,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,384.978,11.5,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4102981858461,92.0496622239999,interpolate
403,334,N1,385.237,Slab Culvert,LRP381c,SOUTH MITTA CULVERT,1.9,A,114964,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,385.237,4.2,1968.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4099236838827,92.0518884435897,interpolate
404,335,N1,385.614,Slab Culvert,LRP382a,SOUTH MITHACHARI,3.0,A,100990,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,385.614,4.3,1979.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4088399161904,92.0550238095238,interpolate
405,336,N1,385.78,Slab Culvert,LRP382b,SOUTH MITHACHARI,2.8,A,100987,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,385.78,4.25,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4079574071005,92.0560124923076,interpolate
406,19370,N1,386.07,RCC Bridge,LRP382c,SHAMMOTI PARA,10.0,D,100983,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,386.07,4.55,1952.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4063607143344,92.0580467784983,interpolate
407,337,N1,386.494,Slab Culvert,LRP383a,CHALATOLI,1.6,A,101048,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,386.494,10.3,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4041499171641,92.0618387037313,interpolate
408,338,N1,386.968,Box Culvert,LRP383b,CHALIYATOLI,3.6,A,100977,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,386.968,11.5,1992.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.402009374844,92.0647406251559,interpolate
409,15647,N1,387.23,Steel Beam & RCC Slab,LRP383c,RAKALAN PARA STEEL BEAM AND RCC SLAB,8.0,C,101043,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,387.23,4.1,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4001878992395,92.0660829174905,interpolate
410,15648,N1,387.398,Arch Masonry,LRP383d,CHALIYA TOLI -2 ARCH MASONRY,1.3,C,101045,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,387.398,9.1,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3987858977186,92.0665265524714,interpolate
411,339,N1,387.843,Box Culvert,LRP384a,PANCHORI,8.3,A,101032,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,387.843,11.5,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3950144227586,92.0675884137931,interpolate
412,15649,N1,388.328,Steel Beam & RCC Slab,LRP384b,PANCHORA STEEL BEAM AND RCC SLAB,22.0,C,101030,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,388.328,4.1,1954.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3908555107438,92.0684757008264,interpolate
413,15650,N1,388.565,Slab Culvert,LRP385a,PANAR CHORH -3 SLAB CULVERT,2.7,C,101028,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,388.565,4.1,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3888052,92.0689623,interpolate
414,14691,N1,388.733,Slab Culvert,LRP385b,PANCHARA SLAB CULVERT,2.7,B,101025,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,388.733,4.1,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3874538459459,92.0697162891891,interpolate
415,15651,N1,388.886,Slab Culvert,LRP385c,PANCHARA SLAB CULVERT,2.9,C,101023,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,388.886,4.0,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.386218603409,92.0702884892045,interpolate
416,15652,N1,388.956,Slab Culvert,LRP385d,PANCHARA SLAB CULVERT,1.8,C,101013,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,388.956,7.5,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3856411333333,92.0704543196078,interpolate
417,14692,N1,389.101,Slab Culvert,LRP385e,PANAR CHORA SLAB CULVERT,2.8,B,101018,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.101,4.1,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3844064618421,92.0705223447368,interpolate
418,14693,N1,389.258,Slab Culvert,LRP385f,PANCHORI SLAB CULVERT,1.8,B,101019,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.258,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3831050828947,92.0708809157894,interpolate
419,340,N1,389.282,Slab Culvert,LRP385g,PANCHARA SLAB CULVERT,1.7,A,101007,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.282,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3829076671052,92.0709510842105,interpolate
420,341,N1,389.538,Slab Culvert,LRP386a,PANCHORI,0.8,A,112555,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.538,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3808422435754,92.0709982664804,interpolate
421,14694,N1,389.684,Slab Culvert,LRP386b,DALA -2 SLAB CULVERT,1.5,B,101003,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.684,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3796187798882,92.0706130385474,interpolate
422,342,N1,389.724,Slab Culvert,LRP386c,DALA-2 SLAB CULVERT,1.5,A,100999,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.724,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3793128,92.0704913857142,interpolate
423,15653,N1,389.899,Slab Culvert,LRP386d,DALA-3 SLAB CULVERT,2.2,C,100998,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.899,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3778510915584,92.0703548240259,interpolate
424,343,N1,390.047,Slab Culvert,LRP386e,DALA SLAB CULVERT,1.5,A,100995,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.047,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3768882285714,92.0711223285714,interpolate
425,344,N1,390.142,Slab Culvert,LRP386f,DALA SLAB CULVERT,3.0,A,100992,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.142,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3762792890109,92.0717458313186,interpolate
426,15654,N1,390.356,Slab Culvert,LRP386g,DHALLA SLAB CULVERT,2.4,C,100988,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.356,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3750850565217,92.0730282999999,interpolate
427,345,N1,390.506,Slab Culvert,LRP387a,PANAR CHORI SLAB CULVERT,1.3,A,100986,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.506,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3745372352601,92.0740615132948,interpolate
428,346,N1,390.595,Slab Culvert,LRP387b,PANAR HORA SLAB CULVERT,1.3,A,100984,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.595,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3743800190751,92.0748617416184,interpolate
429,15655,N1,390.814,Slab Culvert,LRP387c,PANCR CHAR SLAB CULVERT,1.3,C,100981,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.814,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3737957588607,92.0766236613924,interpolate
430,15656,N1,391.031,Slab Culvert,LRP387d,TULA BAGAN SLAB CULVERT,1.3,C,100978,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.031,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3724168458515,92.0778930973799,interpolate
431,347,N1,391.255,Box Culvert,LRP387e,TULA BAGAN BOX CULVERT,1.3,A,100976,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.255,9.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3706902708737,92.0790672786407,interpolate
432,348,N1,391.373,Slab Culvert,LRP387f,TELA BAGAN SLAB CULVERT,1.3,A,101053,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.373,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3697436389312,92.0796434824427,interpolate
433,349,N1,391.521,Slab Culvert,LRP388a,TULA BAGAN.,1.3,A,101077,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.521,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3686452190839,92.0800514992366,interpolate
434,14695,N1,391.664,Slab Culvert,LRP388b,PARARHORA CULVERT,1.3,B,101078,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.664,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.367599241791,92.0804686731343,interpolate
435,15657,N1,391.997,RCC Girder Bridge,LRP388c,TULA BAGUN,7.1,C,112553,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.997,4.0,1951.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3649267960264,92.0813617278145,interpolate
436,14696,N1,392.093,Slab Culvert,LRP388d,TULA BAGAN,1.3,B,101079,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.093,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3641002252199,92.0813316052785,interpolate
437,14697,N1,392.422,Slab Culvert,LRP388e,TOLA BAGAN,1.6,B,101086,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.422,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3613004264018,92.0805440936915,interpolate
438,350,N1,392.526,Box Culvert,LRP389a,TULA BAGAN,2.5,A,101091,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.526,11.5,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3604702002336,92.0801526114486,interpolate
439,351,N1,392.619,Slab Culvert,LRP389b,NORTH-CONIAPARA,1.3,A,101084,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.619,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3597277864485,92.0798025359813,interpolate
440,15658,N1,392.742,Slab Culvert,LRP389c,NORTH CONIAPARA,2.2,C,101076,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.742,4.1,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3587458843457,92.0793395329439,interpolate
441,352,N1,393.038,Box Culvert,LRP389d,NORTH CONIA PARA BOX CULVERT,4.0,A,101080,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,393.038,11.5,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3562553024,92.0790827,interpolate
442,15659,N1,393.764,PC Girder Bridge,LRP390a,Modomconiara,21.5,C,120388,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,393.764,10.0,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.3500251952038,92.0784342935251,interpolate
443,15660,N1,394.307,Steel Beam & RCC Slab,LRP390c,CONIA PARA,11.3,C,101082,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,394.307,4.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3453322117757,92.0789703396261,interpolate
444,354,N1,394.681,Box Culvert,LRP391a,KHONIA POLONG,14.1,A,101083,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,394.681,10.3,1998.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3420893171962,92.0788538753271,interpolate
445,14698,N1,395.328,Slab Culvert,LRP391c,KHONIA POLONG.,2.3,B,101087,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,395.328,7.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3365566114155,92.0789637010654,interpolate
446,15661,N1,395.64,Steel Beam & RCC Slab,LRP392a,DOA PATONG,24.1,C,101085,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,395.64,3.9,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3338390771689,92.0790428645357,interpolate
447,15662,N1,396.596,Steel Beam & RCC Slab,LRP393a,JASOYA PALONG,45.6,C,101055,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,396.596,6.7,1952.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3269177037394,92.0819708735826,interpolate
